open_time,open,high,low,close,volume,close_time,amount,trade_count,open_time_unix_ms,close_time_unix_ms,btc_close_price,strike_price_K,time_to_maturity_t2m,current_time_t,contract_duration_T
2025-11-15 10:30:00,6025,6025,6025,6025,0.01,2025-11-15 11:00:00,60.25,1,1763177400000,1763179200000,96417.12000000,92000,0.03607306,0.04063927,0.07671233
2025-11-15 11:00:00,6025,6025,6025,6025,0,2025-11-15 11:30:00,0,0,1763179200000,1763181000000,96087.05000000,92000,0.03601598,0.04069635,0.07671233
2025-11-15 11:30:00,6025,6025,6025,6025,0,2025-11-15 12:00:00,0,0,1763181000000,1763182800000,96112.14000000,92000,0.03595890,0.04075342,0.07671233
2025-11-15 12:00:00,6025,6025,6025,6025,0,2025-11-15 12:30:00,0,0,1763182800000,1763184600000,96074.11000000,92000,0.03590183,0.04081050,0.07671233
2025-11-15 12:30:00,6025,6025,6025,6025,0,2025-11-15 13:00:00,0,0,1763184600000,1763186400000,96342.18000000,92000,0.03584475,0.04086758,0.07671233
2025-11-15 13:00:00,6025,6025,6025,6025,0,2025-11-15 13:30:00,0,0,1763186400000,1763188200000,96409.73000000,92000,0.03578767,0.04092466,0.07671233
2025-11-15 13:30:00,6025,6025,6025,6025,0,2025-11-15 14:00:00,0,0,1763188200000,1763190000000,96121.27000000,92000,0.03573059,0.04098174,0.07671233
2025-11-15 14:00:00,6025,6025,6025,6025,0,2025-11-15 14:30:00,0,0,1763190000000,1763191800000,96326.40000000,92000,0.03567352,0.04103881,0.07671233
2025-11-15 14:30:00,6025,6025,6025,6025,0,2025-11-15 15:00:00,0,0,1763191800000,1763193600000,96333.86000000,92000,0.03561644,0.04109589,0.07671233
2025-11-15 15:00:00,6025,6025,6025,6025,0,2025-11-15 15:30:00,0,0,1763193600000,1763195400000,95969.12000000,92000,0.03555936,0.04115297,0.07671233
2025-11-15 15:30:00,6025,6025,6025,6025,0,2025-11-15 16:00:00,0,0,1763195400000,1763197200000,95910.88000000,92000,0.03550228,0.04121005,0.07671233
2025-11-15 16:00:00,6025,6025,6025,6025,0,2025-11-15 16:30:00,0,0,1763197200000,1763199000000,95944.62000000,92000,0.03544521,0.04126712,0.07671233
2025-11-15 16:30:00,6025,6025,6025,6025,0,2025-11-15 17:00:00,0,0,1763199000000,1763200800000,95808.44000000,92000,0.03538813,0.04132420,0.07671233
2025-11-15 17:00:00,6025,6025,6025,6025,0,2025-11-15 17:30:00,0,0,1763200800000,1763202600000,95867.30000000,92000,0.03533105,0.04138128,0.07671233
2025-11-15 17:30:00,6025,6025,6025,6025,0,2025-11-15 18:00:00,0,0,1763202600000,1763204400000,95952.13000000,92000,0.03527397,0.04143836,0.07671233
2025-11-15 18:00:00,6025,6025,6025,6025,0,2025-11-15 18:30:00,0,0,1763204400000,1763206200000,95839.44000000,92000,0.03521689,0.04149543,0.07671233
2025-11-15 18:30:00,6025,6025,6025,6025,0,2025-11-15 19:00:00,0,0,1763206200000,1763208000000,95696.87000000,92000,0.03515982,0.04155251,0.07671233
2025-11-15 19:00:00,6025,6025,6025,6025,0,2025-11-15 19:30:00,0,0,1763208000000,1763209800000,95855.73000000,92000,0.03510274,0.04160959,0.07671233
2025-11-15 19:30:00,6025,6025,6025,6025,0,2025-11-15 20:00:00,0,0,1763209800000,1763211600000,95814.08000000,92000,0.03504566,0.04166667,0.07671233
2025-11-15 20:00:00,6025,6025,6025,6025,0,2025-11-15 20:30:00,0,0,1763211600000,1763213400000,96059.57000000,92000,0.03498858,0.04172374,0.07671233
2025-11-15 20:30:00,6025,6025,6025,6025,0,2025-11-15 21:00:00,0,0,1763213400000,1763215200000,96370.16000000,92000,0.03493151,0.04178082,0.07671233
2025-11-15 21:00:00,6025,6025,6025,6025,0,2025-11-15 21:30:00,0,0,1763215200000,1763217000000,96140.81000000,92000,0.03487443,0.04183790,0.07671233
2025-11-15 21:30:00,6025,6025,6025,6025,0,2025-11-15 22:00:00,0,0,1763217000000,1763218800000,96254.25000000,92000,0.03481735,0.04189498,0.07671233
2025-11-15 22:00:00,6025,6025,6025,6025,0,2025-11-15 22:30:00,0,0,1763218800000,1763220600000,96381.44000000,92000,0.03476027,0.04195205,0.07671233
2025-11-15 22:30:00,6025,6025,6025,6025,0,2025-11-15 23:00:00,0,0,1763220600000,1763222400000,96260.00000000,92000,0.03470320,0.04200913,0.07671233
2025-11-15 23:00:00,6025,6025,6025,6025,0,2025-11-15 23:30:00,0,0,1763222400000,1763224200000,95803.60000000,92000,0.03464612,0.04206621,0.07671233
2025-11-15 23:30:00,6025,6025,6025,6025,0,2025-11-16 00:00:00,0,0,1763224200000,1763226000000,96162.84000000,92000,0.03458904,0.04212329,0.07671233
2025-11-16 00:00:00,6025,6025,6025,6025,0,2025-11-16 00:30:00,0,0,1763226000000,1763227800000,96013.72000000,92000,0.03453196,0.04218037,0.07671233
2025-11-16 00:30:00,6025,6025,6025,6025,0,2025-11-16 01:00:00,0,0,1763227800000,1763229600000,96238.50000000,92000,0.03447489,0.04223744,0.07671233
2025-11-16 01:00:00,6025,6025,6025,6025,0,2025-11-16 01:30:00,0,0,1763229600000,1763231400000,96065.00000000,92000,0.03441781,0.04229452,0.07671233
2025-11-16 01:30:00,6025,6025,6025,6025,0,2025-11-16 02:00:00,0,0,1763231400000,1763233200000,96052.99000000,92000,0.03436073,0.04235160,0.07671233
2025-11-16 02:00:00,6025,6025,6025,6025,0,2025-11-16 02:30:00,0,0,1763233200000,1763235000000,96059.98000000,92000,0.03430365,0.04240868,0.07671233
2025-11-16 02:30:00,6025,6025,6025,6025,0,2025-11-16 03:00:00,0,0,1763235000000,1763236800000,96012.01000000,92000,0.03424658,0.04246575,0.07671233
2025-11-16 03:00:00,6025,6025,6025,6025,0,2025-11-16 03:30:00,0,0,1763236800000,1763238600000,95723.97000000,92000,0.03418950,0.04252283,0.07671233
2025-11-16 03:30:00,6025,6025,6025,6025,0,2025-11-16 04:00:00,0,0,1763238600000,1763240400000,95277.52000000,92000,0.03413242,0.04257991,0.07671233
2025-11-16 04:00:00,6025,6025,6025,6025,0,2025-11-16 04:30:00,0,0,1763240400000,1763242200000,95416.15000000,92000,0.03407534,0.04263699,0.07671233
2025-11-16 04:30:00,6025,6025,6025,6025,0,2025-11-16 05:00:00,0,0,1763242200000,1763244000000,95279.99000000,92000,0.03401826,0.04269406,0.07671233
2025-11-16 05:00:00,6025,6025,6025,6025,0,2025-11-16 05:30:00,0,0,1763244000000,1763245800000,95612.50000000,92000,0.03396119,0.04275114,0.07671233
2025-11-16 05:30:00,6025,6025,6025,6025,0,2025-11-16 06:00:00,0,0,1763245800000,1763247600000,95619.62000000,92000,0.03390411,0.04280822,0.07671233
2025-11-16 06:00:00,6025,6025,6025,6025,0,2025-11-16 06:30:00,0,0,1763247600000,1763249400000,95635.72000000,92000,0.03384703,0.04286530,0.07671233
2025-11-16 06:30:00,6025,6025,6025,6025,0,2025-11-16 07:00:00,0,0,1763249400000,1763251200000,95596.24000000,92000,0.03378995,0.04292237,0.07671233
2025-11-16 07:00:00,6025,6025,6025,6025,0,2025-11-16 07:30:00,0,0,1763251200000,1763253000000,95268.08000000,92000,0.03373288,0.04297945,0.07671233
2025-11-16 07:30:00,6025,6025,6025,6025,0,2025-11-16 08:00:00,0,0,1763253000000,1763254800000,95362.00000000,92000,0.03367580,0.04303653,0.07671233
2025-11-16 08:00:00,6025,6025,6025,6025,0,2025-11-16 08:30:00,0,0,1763254800000,1763256600000,95450.01000000,92000,0.03361872,0.04309361,0.07671233
2025-11-16 08:30:00,6025,6025,6025,6025,0,2025-11-16 09:00:00,0,0,1763256600000,1763258400000,95276.62000000,92000,0.03356164,0.04315068,0.07671233
2025-11-16 09:00:00,6025,6025,6025,6025,0,2025-11-16 09:30:00,0,0,1763258400000,1763260200000,95660.45000000,92000,0.03350457,0.04320776,0.07671233
2025-11-16 09:30:00,6025,6025,6025,6025,0,2025-11-16 10:00:00,0,0,1763260200000,1763262000000,95963.88000000,92000,0.03344749,0.04326484,0.07671233
2025-11-16 10:00:00,6025,6025,6025,6025,0,2025-11-16 10:30:00,0,0,1763262000000,1763263800000,95814.90000000,92000,0.03339041,0.04332192,0.07671233
2025-11-16 10:30:00,6025,6025,6025,6025,0,2025-11-16 11:00:00,0,0,1763263800000,1763265600000,95825.02000000,92000,0.03333333,0.04337900,0.07671233
2025-11-16 11:00:00,6025,6025,6025,6025,0,2025-11-16 11:30:00,0,0,1763265600000,1763267400000,95835.76000000,92000,0.03327626,0.04343607,0.07671233
