open_time,open,high,low,close,volume,close_time,amount,trade_count,open_time_unix_ms,close_time_unix_ms,btc_close_price,strike_price_K,time_to_maturity_t2m,current_time_t,contract_duration_T
2025-12-03 15:00:00,2620,2620,2620,2620,0,2025-12-03 15:30:00,0,0,1764748800000,1764750600000,92916.79000000,91000,0.00268265,0.00005708,0.00273973
2025-12-03 15:30:00,2145,2145,2145,2145,0.02,2025-12-03 16:00:00,42.9,1,1764750600000,1764752400000,92765.65000000,91000,0.00262557,0.00011416,0.00273973
2025-12-03 16:00:00,2145,2145,2145,2145,0,2025-12-03 16:30:00,0,0,1764752400000,1764754200000,92934.49000000,91000,0.00256849,0.00017123,0.00273973
2025-12-03 16:30:00,2145,2145,2145,2145,0,2025-12-03 17:00:00,0,0,1764754200000,1764756000000,93178.46000000,91000,0.00251142,0.00022831,0.00273973
2025-12-03 17:00:00,2145,2145,2145,2145,0,2025-12-03 17:30:00,0,0,1764756000000,1764757800000,93214.08000000,91000,0.00245434,0.00028539,0.00273973
2025-12-03 17:30:00,2145,2145,2145,2145,0,2025-12-03 18:00:00,0,0,1764757800000,1764759600000,92939.40000000,91000,0.00239726,0.00034247,0.00273973
2025-12-03 18:00:00,2145,2145,2145,2145,0,2025-12-03 18:30:00,0,0,1764759600000,1764761400000,92995.32000000,91000,0.00234018,0.00039954,0.00273973
2025-12-03 18:30:00,2145,2145,2145,2145,0,2025-12-03 19:00:00,0,0,1764761400000,1764763200000,93005.68000000,91000,0.00228311,0.00045662,0.00273973
2025-12-03 19:00:00,2145,2145,2145,2145,0,2025-12-03 19:30:00,0,0,1764763200000,1764765000000,92730.70000000,91000,0.00222603,0.00051370,0.00273973
2025-12-03 19:30:00,2145,2145,2145,2145,0,2025-12-03 20:00:00,0,0,1764765000000,1764766800000,92937.39000000,91000,0.00216895,0.00057078,0.00273973
2025-12-03 20:00:00,2145,2145,2145,2145,0,2025-12-03 20:30:00,0,0,1764766800000,1764768600000,93015.53000000,91000,0.00211187,0.00062785,0.00273973
2025-12-03 20:30:00,2145,2145,2145,2145,0,2025-12-03 21:00:00,0,0,1764768600000,1764770400000,93130.88000000,91000,0.00205479,0.00068493,0.00273973
2025-12-03 21:00:00,2145,2145,2145,2145,0,2025-12-03 21:30:00,0,0,1764770400000,1764772200000,92540.06000000,91000,0.00199772,0.00074201,0.00273973
2025-12-03 21:30:00,2145,2145,2145,2145,0,2025-12-03 22:00:00,0,0,1764772200000,1764774000000,92357.54000000,91000,0.00194064,0.00079909,0.00273973
2025-12-03 22:00:00,2150,2150,2150,2150,0.01,2025-12-03 22:30:00,21.5,1,1764774000000,1764775800000,92317.19000000,91000,0.00188356,0.00085616,0.00273973
2025-12-03 22:30:00,2150,2150,2150,2150,0,2025-12-03 23:00:00,0,0,1764775800000,1764777600000,92373.30000000,91000,0.00182648,0.00091324,0.00273973
2025-12-03 23:00:00,2150,2150,2150,2150,0,2025-12-03 23:30:00,0,0,1764777600000,1764779400000,92268.45000000,91000,0.00176941,0.00097032,0.00273973
2025-12-03 23:30:00,2150,2150,2150,2150,0,2025-12-04 00:00:00,0,0,1764779400000,1764781200000,92242.24000000,91000,0.00171233,0.00102740,0.00273973
2025-12-04 00:00:00,2150,2150,2150,2150,0,2025-12-04 00:30:00,0,0,1764781200000,1764783000000,92506.45000000,91000,0.00165525,0.00108447,0.00273973
2025-12-04 00:30:00,2150,2150,2150,2150,0,2025-12-04 01:00:00,0,0,1764783000000,1764784800000,92956.22000000,91000,0.00159817,0.00114155,0.00273973
2025-12-04 01:00:00,2150,2150,2150,2150,0,2025-12-04 01:30:00,0,0,1764784800000,1764786600000,93096.69000000,91000,0.00154110,0.00119863,0.00273973
2025-12-04 01:30:00,2150,2150,2150,2150,0,2025-12-04 02:00:00,0,0,1764786600000,1764788400000,92623.86000000,91000,0.00148402,0.00125571,0.00273973
2025-12-04 02:00:00,2150,2150,2150,2150,0,2025-12-04 02:30:00,0,0,1764788400000,1764790200000,92714.63000000,91000,0.00142694,0.00131279,0.00273973
2025-12-04 02:30:00,2150,2150,2150,2150,0,2025-12-04 03:00:00,0,0,1764790200000,1764792000000,93024.99000000,91000,0.00136986,0.00136986,0.00273973
2025-12-04 03:00:00,2150,2150,2150,2150,0,2025-12-04 03:30:00,0,0,1764792000000,1764793800000,93033.12000000,91000,0.00131279,0.00142694,0.00273973
2025-12-04 03:30:00,2150,2150,2150,2150,0,2025-12-04 04:00:00,0,0,1764793800000,1764795600000,92980.43000000,91000,0.00125571,0.00148402,0.00273973
2025-12-04 04:00:00,2150,2150,2150,2150,0,2025-12-04 04:30:00,0,0,1764795600000,1764797400000,93276.20000000,91000,0.00119863,0.00154110,0.00273973
2025-12-04 04:30:00,2150,2150,2150,2150,0,2025-12-04 05:00:00,0,0,1764797400000,1764799200000,93700.00000000,91000,0.00114155,0.00159817,0.00273973
2025-12-04 05:00:00,2150,2150,2150,2150,0,2025-12-04 05:30:00,0,0,1764799200000,1764801000000,93405.53000000,91000,0.00108447,0.00165525,0.00273973
2025-12-04 05:30:00,2150,2150,2150,2150,0,2025-12-04 06:00:00,0,0,1764801000000,1764802800000,93781.01000000,91000,0.00102740,0.00171233,0.00273973
2025-12-04 06:00:00,2150,2150,2150,2150,0,2025-12-04 06:30:00,0,0,1764802800000,1764804600000,93641.13000000,91000,0.00097032,0.00176941,0.00273973
2025-12-04 06:30:00,2150,2150,2150,2150,0,2025-12-04 07:00:00,0,0,1764804600000,1764806400000,93429.95000000,91000,0.00091324,0.00182648,0.00273973
2025-12-04 07:00:00,2150,2150,2150,2150,0,2025-12-04 07:30:00,0,0,1764806400000,1764808200000,92828.08000000,91000,0.00085616,0.00188356,0.00273973
2025-12-04 07:30:00,2150,2150,2150,2150,0,2025-12-04 08:00:00,0,0,1764808200000,1764810000000,93054.86000000,91000,0.00079909,0.00194064,0.00273973
2025-12-04 08:00:00,2300,2300,2300,2300,0.01,2025-12-04 08:30:00,23,1,1764810000000,1764811800000,93384.29000000,91000,0.00074201,0.00199772,0.00273973
2025-12-04 08:30:00,2300,2300,2300,2300,0,2025-12-04 09:00:00,0,0,1764811800000,1764813600000,93195.07000000,91000,0.00068493,0.00205479,0.00273973
2025-12-04 09:00:00,2715,2715,2715,2715,0.01,2025-12-04 09:30:00,27.15,1,1764813600000,1764815400000,93800.01000000,91000,0.00062785,0.00211187,0.00273973
2025-12-04 09:30:00,2715,2715,2715,2715,0,2025-12-04 10:00:00,0,0,1764815400000,1764817200000,93943.24000000,91000,0.00057078,0.00216895,0.00273973
2025-12-04 10:00:00,2715,2715,2715,2715,0,2025-12-04 10:30:00,0,0,1764817200000,1764819000000,93616.57000000,91000,0.00051370,0.00222603,0.00273973
2025-12-04 10:30:00,2715,2715,2715,2715,0,2025-12-04 11:00:00,0,0,1764819000000,1764820800000,93543.04000000,91000,0.00045662,0.00228311,0.00273973
