open_time,open,high,low,close,volume,close_time,amount,trade_count,open_time_unix_ms,close_time_unix_ms,btc_close_price,strike_price_K,time_to_maturity_t2m,current_time_t,contract_duration_T
2025-11-14 15:00:00,7850,7850,7660,7660,3.4,2025-11-14 17:00:00,26367,2,1763107200000,1763114400000,96839.93000000,90000,0.01894977,0.00022831,0.01917808
2025-11-14 17:00:00,7660,7660,7660,7660,0,2025-11-14 19:00:00,0,0,1763114400000,1763121600000,96167.44000000,90000,0.01872146,0.00045662,0.01917808
2025-11-14 19:00:00,7660,7660,7660,7660,0,2025-11-14 21:00:00,0,0,1763121600000,1763128800000,95243.95000000,90000,0.01849315,0.00068493,0.01917808
2025-11-14 21:00:00,7660,7660,7660,7660,0,2025-11-14 23:00:00,0,0,1763128800000,1763136000000,96796.14000000,90000,0.01826484,0.00091324,0.01917808
2025-11-14 23:00:00,7660,7660,7660,7660,0,2025-11-15 01:00:00,0,0,1763136000000,1763143200000,95842.56000000,90000,0.01803653,0.00114155,0.01917808
2025-11-15 01:00:00,7660,7660,7660,7660,0,2025-11-15 03:00:00,0,0,1763143200000,1763150400000,95778.29000000,90000,0.01780822,0.00136986,0.01917808
2025-11-15 03:00:00,7660,7660,7660,7660,0,2025-11-15 05:00:00,0,0,1763150400000,1763157600000,95059.47000000,90000,0.01757991,0.00159817,0.01917808
2025-11-15 05:00:00,7660,7660,7660,7660,0,2025-11-15 07:00:00,0,0,1763157600000,1763164800000,94594.00000000,90000,0.01735160,0.00182648,0.01917808
2025-11-15 07:00:00,7660,7660,7660,7660,0,2025-11-15 09:00:00,0,0,1763164800000,1763172000000,95650.17000000,90000,0.01712329,0.00205479,0.01917808
2025-11-15 09:00:00,7660,7660,7660,7660,0,2025-11-15 11:00:00,0,0,1763172000000,1763179200000,96417.12000000,90000,0.01689498,0.00228311,0.01917808
2025-11-15 11:00:00,7660,7660,7660,7660,0,2025-11-15 13:00:00,0,0,1763179200000,1763186400000,96342.18000000,90000,0.01666667,0.00251142,0.01917808
2025-11-15 13:00:00,7660,7660,7660,7660,0,2025-11-15 15:00:00,0,0,1763186400000,1763193600000,96333.86000000,90000,0.01643836,0.00273973,0.01917808
2025-11-15 15:00:00,7660,7660,7660,7660,0,2025-11-15 17:00:00,0,0,1763193600000,1763200800000,95808.44000000,90000,0.01621005,0.00296804,0.01917808
2025-11-15 17:00:00,7660,7660,7660,7660,0,2025-11-15 19:00:00,0,0,1763200800000,1763208000000,95696.87000000,90000,0.01598174,0.00319635,0.01917808
2025-11-15 19:00:00,7660,7660,7660,7660,0,2025-11-15 21:00:00,0,0,1763208000000,1763215200000,96370.16000000,90000,0.01575342,0.00342466,0.01917808
2025-11-15 21:00:00,7660,7660,7660,7660,0,2025-11-15 23:00:00,0,0,1763215200000,1763222400000,96260.00000000,90000,0.01552511,0.00365297,0.01917808
2025-11-15 23:00:00,7660,7660,7660,7660,0,2025-11-16 01:00:00,0,0,1763222400000,1763229600000,96238.50000000,90000,0.01529680,0.00388128,0.01917808
2025-11-16 01:00:00,7660,7660,7660,7660,0,2025-11-16 03:00:00,0,0,1763229600000,1763236800000,96012.01000000,90000,0.01506849,0.00410959,0.01917808
2025-11-16 03:00:00,7660,7660,7660,7660,0,2025-11-16 05:00:00,0,0,1763236800000,1763244000000,95279.99000000,90000,0.01484018,0.00433790,0.01917808
2025-11-16 05:00:00,7660,7660,7660,7660,0,2025-11-16 07:00:00,0,0,1763244000000,1763251200000,95596.24000000,90000,0.01461187,0.00456621,0.01917808
2025-11-16 07:00:00,7660,7660,7660,7660,0,2025-11-16 09:00:00,0,0,1763251200000,1763258400000,95276.62000000,90000,0.01438356,0.00479452,0.01917808
