open_time,open,high,low,close,volume,close_time,amount,trade_count,open_time_unix_ms,close_time_unix_ms,btc_close_price,strike_price_K,time_to_maturity_t2m,current_time_t,contract_duration_T
2025-10-24 19:00:00,18485,18485,18485,18485,0,2025-10-24 20:00:00,0,0,1761307200000,1761310800000,111297.01000000,95000,0.17203196,0.07728311,0.24931507
2025-10-24 20:00:00,19225,19225,19225,19225,0.01,2025-10-24 21:00:00,192.25,1,1761310800000,1761314400000,110937.94000000,95000,0.17191781,0.07739726,0.24931507
2025-10-24 21:00:00,19225,19225,19225,19225,0,2025-10-24 22:00:00,0,0,1761314400000,1761318000000,110219.17000000,95000,0.17180365,0.07751142,0.24931507
2025-10-24 22:00:00,19225,19225,19225,19225,0,2025-10-24 23:00:00,0,0,1761318000000,1761321600000,110046.91000000,95000,0.17168950,0.07762557,0.24931507
2025-10-24 23:00:00,19225,19225,19225,19225,0,2025-10-25 00:00:00,0,0,1761321600000,1761325200000,110261.81000000,95000,0.17157534,0.07773973,0.24931507
2025-10-25 00:00:00,19225,19225,19225,19225,0,2025-10-25 01:00:00,0,0,1761325200000,1761328800000,110235.22000000,95000,0.17146119,0.07785388,0.24931507
2025-10-25 01:00:00,19225,19225,19225,19225,0,2025-10-25 02:00:00,0,0,1761328800000,1761332400000,110619.39000000,95000,0.17134703,0.07796804,0.24931507
2025-10-25 02:00:00,19225,19225,19225,19225,0,2025-10-25 03:00:00,0,0,1761332400000,1761336000000,110615.07000000,95000,0.17123288,0.07808219,0.24931507
2025-10-25 03:00:00,19225,19225,19225,19225,0,2025-10-25 04:00:00,0,0,1761336000000,1761339600000,110893.70000000,95000,0.17111872,0.07819635,0.24931507
2025-10-25 04:00:00,19225,19225,19225,19225,0,2025-10-25 05:00:00,0,0,1761339600000,1761343200000,111085.57000000,95000,0.17100457,0.07831050,0.24931507
2025-10-25 05:00:00,19225,19225,19225,19225,0,2025-10-25 06:00:00,0,0,1761343200000,1761346800000,111023.01000000,95000,0.17089041,0.07842466,0.24931507
2025-10-25 06:00:00,19225,19225,19225,19225,0,2025-10-25 07:00:00,0,0,1761346800000,1761350400000,111004.89000000,95000,0.17077626,0.07853881,0.24931507
2025-10-25 07:00:00,19225,19225,19225,19225,0,2025-10-25 08:00:00,0,0,1761350400000,1761354000000,110766.60000000,95000,0.17066210,0.07865297,0.24931507
2025-10-25 08:00:00,19225,19225,19225,19225,0,2025-10-25 09:00:00,0,0,1761354000000,1761357600000,111070.31000000,95000,0.17054795,0.07876712,0.24931507
2025-10-25 09:00:00,19225,19225,19225,19225,0,2025-10-25 10:00:00,0,0,1761357600000,1761361200000,111025.77000000,95000,0.17043379,0.07888128,0.24931507
2025-10-25 10:00:00,19225,19225,19225,19225,0,2025-10-25 11:00:00,0,0,1761361200000,1761364800000,111029.99000000,95000,0.17031963,0.07899543,0.24931507
